id,id_num,id_hex,name,title,url,primer,type,primary,secondary/0,equipment/0,equipment/1,images/0,images/1,img/0,img/1,steps/0,steps/1,steps/2,steps/3,steps/4,steps/5,tips/0,tips/1,secondary/1,tips/2,secondary/2,steps/6,steps/7,images/2,img/2,secondary/3,images/3,img/3,secondary/4,steps/8,secondary/5
1035,0283,,standing-calf-raise-with-dumbbell,Standing Calf Raise with Dumbbell,http://db.everkinetic.com/exercise/standing-calf-raise-with-dumbbell,This version of a Calf Raise uses dumbbells.,isolation,calves,,dumbbell,,,,,,Place a block or two free weight plates on the floor.,Grasp a dumbbell in each hand and step up so the balls of your feet are on the block.,Slowly lift your heels up and then lower them back to the floor getting as much of a stretch as possible.,Lower your heels and bend your ankles to stretch your calves.,Return to starting position.,,,,,,,,,,,,,,,,
1036,0284,f286,air-bike,Air Bike,http://db.everkinetic.com/exercise/air-bike,This exercise works your abs by raising your arms to meet your legs.,compound,abdominals,,body,,"http://img.everkinetic.com/?action=image&id=1036&number=0&key=69cadbdd2&version=4429de96&size=960,960&download=large","http://img.everkinetic.com/?action=image&id=1036&number=1&key=69cadbdd2&version=cb5d6de4&size=960,960&download=large",_images/web/air-bike-1.png,_images/web/air-bike-2.png,This exercise works your abs by raising your arms to meet your legs. The movements are similar to riding a bike.,Lie on your back on a mat.,Place your hands on either side of your head (over your ears).,"Raise your legs up, bending your knees and keeping your calves parallel to the floor.","Bring your left arm elbow up to meet your right knee, as if riding a bike.",Repeat with your right elbow and left knee.,,,,,,Continue alternating sides.,"Note: Move your arms across your chest, squeezing your abs as you move.",,,,,,,,
1037,0285,f287,ab-rollout-with-barbell,Ab Rollout with Barbell,http://db.everkinetic.com/exercise/ab-rollout-with-barbell,This exercise works the abs and lower back and is the proper version of an “ab roller”.,compound,abdominals,lower back,barbell,,"http://img.everkinetic.com/?action=image&id=1037&number=0&key=69cadbdd2&version=720996cf&size=960,960&download=large","http://img.everkinetic.com/?action=image&id=1037&number=1&key=69cadbdd2&version=3f7c67fa&size=960,960&download=large",,,Place a barbell on the floor at your feet.,"Bending at the waist, grip the barbell with a shoulder with overhand grip.","With a slow controlled motion, roll the bar out so that your back is straight.",Keep your arms straight throughout the exercise.,Roll back up raising your hips and butt as you return to the starting position.,Note: Practice raising your hips and butt as high as you can with this exercise.,,,shoulders,,,,,,,,,,,,
1038,0286,f288,ab-rollout-on-knees-with-barbell,Ab Rollout on Knees with Barbell,http://db.everkinetic.com/exercise/ab-rollout-on-knees-with-barbell,This exercise works the abs and lower back and is the proper version of an “ab roller”.,compound,abdominals,lower back,barbell,,"http://img.everkinetic.com/?action=image&id=1038&number=0&key=69cadbdd2&version=5a6007cf&size=960,960&download=large","http://img.everkinetic.com/?action=image&id=1038&number=1&key=69cadbdd2&version=29d6f164&size=960,960&download=large",_images/web/ab-rollout-on-knees-with-barbell-1.png,_images/web/ab-rollout-on-knees-with-barbell-2.png,This exercise works the abs and lower back and is the proper version of an “ab roller”. This version is performed on your knees.,Place a barbell on the floor in front of you.,"Start by kneeling in front of the bar, grip the barbell with a shoulder with overhand grip.","With a slow controlled motion, roll the bar out so that your back is straight, bend your knees and keep your feet off the floor.",Keep your arms straight throughout the exercise.,Roll back up bring the bar under your shoulders and return to the starting position.,,,shoulders,,,,,,,,,,,,
1039,0287,f289,bent-knee-hip-raise,Bent Knee Hip Raise,http://db.everkinetic.com/exercise/bent-knee-hip-raise,This is a good exercise core muscle development.,compound,abdominals,,body,,"http://img.everkinetic.com/?action=image&id=1039&number=0&key=69cadbdd2&version=bd2594a5&size=960,960&download=large","http://img.everkinetic.com/?action=image&id=1039&number=1&key=69cadbdd2&version=0e338a37&size=960,960&download=large",_images/web/bent-knee-hip-raise-1.png,_images/web/bent-knee-hip-raise-2.png,Lie on your back with your arms outstretched to your sides.,Bend your knees at a 60 degree angle and hold your feet up just off the floor.,"Keeping your back and arms down, raise your hips up and off the floor so that your knees are over your chest.",Contract your abs for a moment and then return to the starting position.,,,,,,,,,,,,,,,,,
1040,0288,f290,seated-ab-crunch-with-cable,Seated Ab Crunch with Cable,http://db.everkinetic.com/exercise/seated-ab-crunch-with-cable,This exercise uses the weight of a cable machine to assist in a crunch.,isolation,abdominals,,cable,,"http://img.everkinetic.com/?action=image&id=1040&number=0&key=69cadbdd2&version=570ccea3&size=960,960&download=large","http://img.everkinetic.com/?action=image&id=1040&number=1&key=69cadbdd2&version=36cc6939&size=960,960&download=large",_images/web/seated-ab-crunch-with-cable-1.png,_images/web/seated-ab-crunch-with-cable-2.png,Attach a rope to a high cable pulley.,Place a bench in front of cable weight stack.,Grasp the rope over your shoulders and sit with your back towards the stack.,"With your feet firmly on the floor and keeping your hips steady, flex at the waist bringing your elbows towards your knees.",Return to the starting position.,Note: Perform this exercise in a slow controlled manner.,,,,,,,,,,,,,,,
1041,0289,f291,cross-body-crunch,Cross Body Crunch,http://db.everkinetic.com/exercise/cross-body-crunch,This version of the crunch works both the upper and lower portion of the abs.,compound,abdominals,,body,,"http://img.everkinetic.com/?action=image&id=1041&number=0&key=69cadbdd2&version=d50a3b17&size=960,960&download=large","http://img.everkinetic.com/?action=image&id=1041&number=1&key=69cadbdd2&version=97b07ed7&size=960,960&download=large",,,"Lie on your back and bring your knees up to a 60 degree angle, keep your feet flat on the floor.",Place your hands on either side of your head (over your ears).,Curl up raising your right elbow and your left knee so that they touch over your chest.,Return to the starting position and repeat with alternate arms and legs.,Note: Contract your abs as you twist during this exercise.,,,,,,,,,,,,,,,,
1042,0290,f292,crunches-with-legs-on-stability-ball,Crunches with Legs on Stability Ball,http://db.everkinetic.com/exercise/crunches-with-legs-on-stability-ball,This exercise uses a Stability Ball as the base during your crunches.,isolation,abdominals,,stability ball,,"http://img.everkinetic.com/?action=image&id=1042&number=0&key=69cadbdd2&version=74257afb&size=960,960&download=large","http://img.everkinetic.com/?action=image&id=1042&number=1&key=69cadbdd2&version=189d0660&size=960,960&download=large",_images/web/crunches-with-legs-on-stability-ball-1.png,_images/web/crunches-with-legs-on-stability-ball-2.png,Lie on your back and place your feet up on a stability ball.,"Place your hands across your chest, or on either side of your head.","Keeping the small of your back on the floor, raise your head, shoulders and chest up and off the floor.",Pause for a moment contracting your abs and then return to the starting position.,Note: Take your time and perform this exercise in a slow controlled manner.,,,,,,,,,,,,,,,,
1043,0291,f293,crunches,Crunches,http://db.everkinetic.com/exercise/crunches,,isolation,abdominals,,body,,"http://img.everkinetic.com/?action=image&id=1043&number=0&key=69cadbdd2&version=cce863a3&size=960,960&download=large","http://img.everkinetic.com/?action=image&id=1043&number=1&key=69cadbdd2&version=4fcf4bf1&size=960,960&download=large",_images/web/crunches-1.png,_images/web/crunches-2.png,This is the most common abdominal exercise and possibly the most often improperly performed. Here is how to perform it correctly.,Lie on your back with your feet up on a bench and your knees bent at a 90 degree angle.,Place your hands across your chest or on either side of your head (over your ears).,"Raise your head, shoulders and chest off the floor and towards your knees, crunching your abs.",Hold the position for a moment and then lower to the starting position.,Note: Keep your hips straight and your lower back against the floor during this exercise.,,,,,,,,,,,,,,,
1044,0292,f294,decline-crunch,Decline Crunch,http://db.everkinetic.com/exercise/decline-crunch,Using a decline crunch allows you keep your legs steady and isolate all of the abdominal muscles.,isolation,abdominals,,body,,"http://img.everkinetic.com/?action=image&id=1044&number=0&key=69cadbdd2&version=a8486140&size=960,960&download=large","http://img.everkinetic.com/?action=image&id=1044&number=1&key=69cadbdd2&version=be323b2d&size=960,960&download=large",,,Lie on a decline bench face up.,Place your feet securely under the pads.,Place your hands either across your chest or on either side of your head (over your ears).,Lay fully back and then rise slowly crunching your abs.,Pause for a moment and then return to the starting position.,Note: Use the full range of movement in this exercise for the optimal results.,,,,,,,,,,,,,,,
1045,0293,f295,decline-oblique-crunch,Decline Oblique Crunch,http://db.everkinetic.com/exercise/decline-oblique-crunch,This version of a decline crunch isolates the oblique muscles of the abs.,compound,abdominals,,body,,"http://img.everkinetic.com/?action=image&id=1045&number=0&key=69cadbdd2&version=752933cd&size=960,960&download=large","http://img.everkinetic.com/?action=image&id=1045&number=1&key=69cadbdd2&version=8ffb9c33&size=960,960&download=large",,,This version of a decline crunch isolates the oblique (side) muscles of the abs.,Lie on a decline bench face up.,Place your feet securely under the pads.,Place your hands either across your chest or on either side of your head (over your ears).,"Raise your shoulders and chest up keeping your back straight and bring your left elbow to your right knee, slowly crunching your abs.",Pause for a moment and then return to the starting position.,,,,,,Lay fully back and repeat with your right elbow to your left knee.,,,,,,,,,
1046,0294,f296,side-bend-with-dumbbell,Side Bend with Dumbbell,http://db.everkinetic.com/exercise/side-bend-with-dumbbell,"This exercise works the obliques, the muscles on the sides of your abs.",isolation,abdominals,,dumbbell,,"http://img.everkinetic.com/?action=image&id=1046&number=0&key=69cadbdd2&version=7115ec95&size=960,960&download=large","http://img.everkinetic.com/?action=image&id=1046&number=1&key=69cadbdd2&version=6d539f57&size=960,960&download=large",_images/web/side-bend-with-dumbbell-1.png,_images/web/side-bend-with-dumbbell-2.png,"Stand with your feet shoulder width apart, your knees slightly bent and your abs drawn in.","Grasp a dumbbell in one hand and standing straight upright, bend at the waist as far as possible to one side.",Slowly return back up to the staring position.,Switch the dumbbell to your other hand and repeat the exercise.,Note: Be careful to bend only at your waist and not at the hips or knees.,,,,,,,,,,,,,,,,
1047,0295,f297,stability-ball-abdominal-crunch,Stability Ball Abdominal Crunch,http://db.everkinetic.com/exercise/stability-ball-abdominal-crunch,This crunch uses a Stability Ball.,isolation,abdominals,,body,,"http://img.everkinetic.com/?action=image&id=1047&number=0&key=69cadbdd2&version=d590ad9b&size=960,960&download=large","http://img.everkinetic.com/?action=image&id=1047&number=1&key=69cadbdd2&version=53dbc976&size=960,960&download=large",,,This crunch uses a Stability Ball. The ball allows you a better range of movement because it adapts better to your spine.,Sit on top of an exercise or stability ball with your feet placed firmly on the floor for support.,Position yourself so that your lower back is centered on the middle of the ball.,"Lie back and bring your hands across your chest, or on either side of your head (over your ears).","Raise your head, chest and shoulders up crunching your abs as you sit upright.",Pause for a moment and then lower yourself to the starting position.,,,,,,"Note: For best results, use a full range of motion in this exercise.",,,,,,,,,
1048,0296,f298,exercise-ball-pull-in,Exercise Ball Pull In,http://db.everkinetic.com/exercise/exercise-ball-pull-in,This exercise uses a ball to isolate and work the lower abdominal muscles.,compound,abdominals,,body,,"http://img.everkinetic.com/?action=image&id=1048&number=0&key=69cadbdd2&version=96a864e1&size=960,960&download=large","http://img.everkinetic.com/?action=image&id=1048&number=1&key=69cadbdd2&version=5df21a74&size=960,960&download=large",,,Lay down as if you were performing a pushup.,Place your feet and shins over an exercise or stability ball.,"Keeping your back straight and supporting your weight on your hands, pull your knees towards your chest, so the ball rolls forward under your ankles.",Crunch your abs and then roll the ball back to starting position straighten your legs.,Note: Keep your back straight as you perform this exercise.,,,,,,,,,,,,,,,,
